,pID,age,group_size,group,has_travelled,has_preexisting_condition,number_of_flags,seat,offset_order,offset_x,offset_y,offset_method
256,6449dcf8-8968-431b-8ee8-22483c4cc17f,23,1,[],False,False,0,43J,5,0,0,cardinal_only
257,4158b7f2-c016-4759-ab6b-18a4e1424064,23,1,[],True,False,1,54H,5,0,0,cardinal_only
258,4743b325-c45e-4a75-8766-bc3b66eba4ae,23,1,[],True,False,1,54J,5,0,0,cardinal_only
259,a4a56e77-7683-4797-9ce1-a908d74f3165,23,1,[],True,False,1,53K,5,0,0,cardinal_only
260,6c854e93-329e-4513-89df-09d580a0ab84,23,1,[],False,False,0,43J,5,0,0,cardinal_only
261,a0b01fe0-0c9b-4126-9f4c-d8713d0f0d4d,23,1,[],True,False,1,53D,5,0,0,cardinal_only
262,fa9c5357-33dd-4720-829c-bcbbdf197ae6,22,1,[],True,False,1,53E,5,0,0,cardinal_only
263,fc8c8afc-40f8-46b6-938a-b3a55dfcb980,21,1,[],True,False,1,53F,5,0,0,cardinal_only
264,f72a8061-16a4-4370-a05d-f746ed3ae01c,21,1,[],True,False,1,53G,5,0,0,cardinal_only
265,d66f4544-a757-495d-8b2c-8d8897c99756,21,1,[],True,False,1,53H,5,0,0,cardinal_only
266,3d3b6387-1a03-42ab-b685-0396d4184075,20,1,[],False,False,0,43J,5,0,0,cardinal_only
267,6d81498b-78f3-4aaa-bf7e-1a468eb9dfbf,19,1,[],True,False,1,53J,5,0,0,cardinal_only
268,a34ce471-9ad5-4cf5-ab0b-a077c6504824,19,1,[],True,False,1,52K,5,0,0,cardinal_only
269,d7a957bb-59ba-443a-9ee6-5a91a43ca604,18,1,[],True,False,1,52D,5,0,0,cardinal_only
