,pID,age,group_size,group,has_travelled,has_preexisting_condition,number_of_flags,seat,offset_order,offset_x,offset_y,offset_method
259,d97ce9b7-5b81-4c02-8d8e-575aea202163,23,1,[],False,False,0,43J,5,0,0,cardinal_only
260,c982dfb6-e721-4523-97e5-b56fac7616e9,23,1,[],False,False,0,43J,5,0,0,cardinal_only
261,06b9e5c9-2d56-4eeb-b142-c6a879eefaf0,23,1,[],True,False,1,54E,5,0,0,cardinal_only
262,4edc90dc-453c-4a41-a631-ba85f988a9c9,23,1,[],True,False,1,54F,5,0,0,cardinal_only
263,d4a8a86e-ba1c-4d31-9474-8249d30f7562,21,1,[],False,False,0,43J,5,0,0,cardinal_only
264,b2a555ad-df28-463a-b7bb-8e164fdfe863,20,1,[],True,False,1,54G,5,0,0,cardinal_only
265,996ca0ea-7cf7-4fae-8851-8c8950c1a0f7,20,1,[],True,False,1,54H,5,0,0,cardinal_only
266,0794b2f3-5d31-47ff-b189-cf94bf0b1080,20,1,[],True,False,1,54J,5,0,0,cardinal_only
267,29b23f72-7ae1-4b2d-a598-d18f6975e481,19,1,[],True,False,1,53K,5,0,0,cardinal_only
268,194e3fbe-057d-467b-9f56-ea4bc0df9a7f,18,1,[],True,False,1,53D,5,0,0,cardinal_only
269,99794d81-29ee-4729-bbc2-7d1d6d2c8276,18,1,[],False,False,0,43J,5,0,0,cardinal_only
